clip_82fb7cb8d.wav,#
clip_30d15caad.wav,'
clip_f8fd29c54.wav,'
clip_eb24ac20a.wav,left
clip_9151bb6a6.wav,'
clip_34690e862.wav,'
clip_7fe582b6c.wav,'
clip_0fadc00ca.wav,left
clip_b5cb7f457.wav,#
clip_47d8780b1.wav,#
clip_2632e327d.wav,left
clip_833d19a1f.wav,left
clip_8ff4030df.wav,'
clip_8d8aa2da1.wav,left
clip_ae0f0f821.wav,#
clip_41fbc04d9.wav,left
clip_43ce28e73.wav,left
clip_2f22ca46e.wav,'
clip_149dc5c5f.wav,'
clip_ec52f0297.wav,'
clip_998f21c3e.wav,'
clip_30a37208b.wav,#
clip_8be82d02a.wav,left
clip_564d62545.wav,#
clip_fd8220f22.wav,'
clip_319a3b1ce.wav,left
clip_058a0b7d3.wav,'
clip_e2d0fa346.wav,left
clip_730891870.wav,left
clip_7f746d8f6.wav,#
clip_454ec1533.wav,left
clip_79d1a4bbe.wav,'
clip_1ef6f4c24.wav,left
clip_6610758d0.wav,#
clip_0b94188c1.wav,left
clip_8e5f819d7.wav,left
clip_9b15186a0.wav,'
clip_984041dcf.wav,#
clip_81caa1a53.wav,'
clip_e6ab9dc81.wav,'
clip_eede6a97d.wav,'
clip_9f1ddeb22.wav,left
clip_b60e2cf7a.wav,'
clip_8eceba821.wav,'
clip_b31cbb07b.wav,'
clip_4ee18cada.wav,left
clip_ef8b6bc05.wav,'
clip_120194007.wav,left
clip_17d245560.wav,'
clip_70814c970.wav,'
clip_92dd2e072.wav,'
clip_b549d091e.wav,go
clip_a4a32fe20.wav,left
clip_a27af57d2.wav,'
clip_48aad58de.wav,'
clip_b51d7454e.wav,left
clip_6b49eaf4f.wav,left
clip_4a1de413f.wav,left
clip_c549f7d8b.wav,left
clip_0e85119e9.wav,left
clip_9bdc7d6b4.wav,'
clip_9c202aea3.wav,left
clip_0dbf173f5.wav,'
clip_2c0da4029.wav,'
clip_96f2708dc.wav,left
clip_e2df916fc.wav,left
clip_c13e20376.wav,left
clip_4825dc474.wav,'
clip_f0444d580.wav,'
clip_4fc751ba5.wav,left
clip_8b1194958.wav,left
clip_bade61ff5.wav,'
clip_993f00c2a.wav,'
clip_1e5c3edc0.wav,'
clip_51539c392.wav,left
clip_c7e49a5b7.wav,left
clip_fc206ef40.wav,left
clip_aac3ec316.wav,left
clip_ab9118fa6.wav,\
clip_3e3b8fd62.wav,'
clip_274f70fc2.wav,left
clip_8ea278d89.wav,left
clip_1d15dbe01.wav,'
clip_77e8c03d5.wav,left
clip_5a58deeea.wav,'
clip_db5ef0a18.wav,left
clip_f2a2dca5c.wav,left
clip_483e7bfbb.wav,left
clip_e5f5aa987.wav,left
clip_8a691b22f.wav,'
clip_deda533f7.wav,'
clip_5152123db.wav,'
clip_f56559f76.wav,left
clip_9e73fc523.wav,left
clip_8551033db.wav,left
clip_94543195f.wav,left
clip_117d71d20.wav,right
clip_a8bd16782.wav,'
clip_e380e1f4a.wav,left
clip_fdf28ef0c.wav,'
clip_57d58376f.wav,'
clip_de844fa53.wav,right
clip_1301f1824.wav,'
clip_38c5d08ae.wav,'
clip_cd8b9729b.wav,left
clip_d086f3cdf.wav,left
clip_93b7bc91b.wav,'
clip_633eec519.wav,yes
clip_288b8e450.wav,left
clip_16ae001a2.wav,'
clip_5c54cc0f6.wav,left
clip_8e461a3cd.wav,left
clip_5e6c915c2.wav,'
clip_486cadb8d.wav,left
clip_77d046193.wav,'
clip_8b4f43a68.wav,'
clip_6fe2e7350.wav,'
clip_a7ab4c249.wav,left
clip_d379266fd.wav,'
clip_3d39617e1.wav,left
clip_2a0a3abfd.wav,'
clip_130728c6d.wav,right
clip_cacc1126d.wav,yes
clip_7f9166d59.wav,'
clip_88b30175c.wav,'
clip_4d5f71728.wav,'
clip_a20e7c33f.wav,left
clip_57bace873.wav,yes
clip_09dd08819.wav,'
clip_f88a2d6c5.wav,'
clip_f493bdfe5.wav,'
clip_9160bbeb5.wav,left
clip_ab8c6b317.wav,'
clip_ad6216be2.wav,left
clip_3ddd49f53.wav,'
clip_3e8037188.wav,left
clip_51042249d.wav,'
clip_761435d43.wav,'
clip_aba2ddd9e.wav,left
clip_1f764c386.wav,left
clip_836107f96.wav,'
clip_0e0873707.wav,'
clip_9d2fd8a1c.wav,'
clip_2aca5d76d.wav,'
clip_7913a2b5d.wav,left
clip_46f90d56d.wav,'
clip_186b2d2c1.wav,'
clip_0ce7ea3b8.wav,'
clip_b75e593b7.wav,'
clip_b70d9d8dd.wav,'
clip_a0e03a534.wav,left
clip_1e7b5ea0b.wav,'
clip_f701c5233.wav,'
clip_28dc4aabd.wav,'
clip_8ca9bb950.wav,'
clip_a67771dc9.wav,'
clip_b7dad783d.wav,left
clip_514ee062a.wav,left
clip_14f33ee3c.wav,left
clip_2121cf45f.wav,left
clip_3b0afcfba.wav,'
clip_c10c2d769.wav,'
clip_d20ac3984.wav,'
clip_68cc65f6d.wav,'
clip_37b88a992.wav,left
clip_578efd21a.wav,left
clip_c17ddf279.wav,left
clip_a0d9a3ebf.wav,left
clip_e0fbb582f.wav,left
clip_27ef8b0d7.wav,left
clip_c8d16a45a.wav,left
clip_c228b6691.wav,'
clip_0599a78c5.wav,right
clip_395f1f888.wav,left
clip_5d89f6936.wav,'
clip_e5d9efc9f.wav,'
clip_e50d085ad.wav,'
clip_67743f378.wav,left
clip_f0ccdef8e.wav,left
clip_57de70824.wav,left
clip_6456ecda6.wav,'
clip_8d9f5297e.wav,'
clip_d4d44850e.wav,yes
clip_5f7619fda.wav,left
clip_efcfbc0a1.wav,'
clip_d8fd5a010.wav,'
clip_1ead04d66.wav,'
clip_251917e53.wav,'
clip_07a906cbb.wav,'
clip_a5fc91ec9.wav,'
clip_bbf59ae65.wav,'
clip_23f7309bf.wav,right
clip_d967506a5.wav,'
clip_363c09229.wav,'
clip_cc412d7c3.wav,left
clip_7e7a3d80b.wav,'
clip_5587e42b1.wav,left
clip_94b4daffc.wav,'
clip_59e69d833.wav,'
clip_11cb93ca4.wav,'
clip_85db6112e.wav,left
clip_17d9de271.wav,'
clip_76683a023.wav,'
clip_21b78bcc3.wav,'
clip_ce42ae4d9.wav,left
clip_c580f7ff2.wav,left
clip_9f959bfb9.wav,'
clip_0d1c2f328.wav,left
clip_129ee8a68.wav,left
clip_3cdaa96b0.wav,right
clip_f6e4a298e.wav,'
clip_c1f5975a6.wav,'
clip_f87a93492.wav,'
clip_6578f9d53.wav,'
clip_668e62f0d.wav,'
clip_74f4b0826.wav,right
clip_2c5958a0d.wav,'
clip_cd9023290.wav,left
clip_99d2d50d9.wav,left
clip_6f4744ede.wav,'
clip_b1f8a4e46.wav,left
clip_d6de96ab1.wav,'
clip_d797bbdad.wav,left
clip_271108c81.wav,up
clip_cbe925d21.wav,'
clip_e66eb68c2.wav,left
clip_30d966358.wav,'
clip_117a3bc9c.wav,'
clip_c0b72c2df.wav,'
clip_bcc0c5a90.wav,left
clip_7f2e68d99.wav,'
clip_388a0ef55.wav,'
clip_2d773c9d0.wav,left
clip_621fc04c8.wav,left
clip_13b241083.wav,'
clip_3aa70be47.wav,left
clip_e448fb5bf.wav,'
clip_c268d2a64.wav,'
clip_1b8b5271d.wav,'
clip_fdfca5933.wav,'
clip_97afe79c1.wav,'
clip_506d0febe.wav,'
clip_1df2c5668.wav,left
clip_91bd1b0bd.wav,'
clip_0f2171211.wav,'
clip_dadbf5dcc.wav,'
clip_ca0bb54ec.wav,'
clip_8121812bc.wav,left
clip_d8e6ea8f1.wav,right
clip_d7508b62d.wav,left
clip_4e1b14b6f.wav,'
clip_dc74bdf6d.wav,left
clip_c69d9578b.wav,'
clip_fe9db17e4.wav,left
clip_29a704621.wav,'
clip_c7f252aee.wav,'
clip_79bb9ef4f.wav,'
clip_af1629dd6.wav,left
clip_d680b7fc3.wav,left
clip_8ad5d4f36.wav,left
clip_87a9b2655.wav,left
clip_c41d1bbfa.wav,'
clip_d76cebf64.wav,left
clip_fc4442630.wav,'
clip_89915c67f.wav,left
clip_18bca9646.wav,left
clip_daf0e6c66.wav,'
clip_d3a0d265e.wav,left
clip_34ba00b97.wav,'
clip_4688545ad.wav,left
clip_eaf611aba.wav,left
clip_4ac0c6b0e.wav,'
clip_7b4abdc76.wav,left
clip_88ff31e5a.wav,'
clip_d648ea27c.wav,left
clip_576744943.wav,'
clip_0b6d91de1.wav,'
clip_58c5136cc.wav,'
clip_e54b87d5c.wav,'
clip_5b8ffb6e9.wav,left
clip_c616ca279.wav,left
clip_275d6c44d.wav,left
clip_1db8e26b7.wav,'
clip_ea8f85dae.wav,left
clip_287b42e17.wav,'
clip_0e203d1b3.wav,'
clip_0b3394ff3.wav,'
clip_90ee0eeab.wav,'
clip_0af0a5b48.wav,'
clip_e8a60aaa1.wav,left
clip_f2168576e.wav,go
clip_b48b9fd66.wav,'
clip_74c543114.wav,stop
clip_d8ff20f07.wav,right
clip_e30b482c3.wav,'
clip_ef5c11253.wav,'
clip_dcf407a51.wav,left
clip_6f7b8c68c.wav,'
clip_735936ac8.wav,left
